pid,assessed_value
3617,329293.98
3618,175732.52
3619,160361.45
3620,476649.32
3621,337963.72
3622,383618.46
3623,413421.27
3624,752590.63
3625,296147.74
3626,187831.58
3627,473245
3628,694698.29
3629,144065.34
3630,60586.45
3631,202463.35
3632,99186.57
3633,56493.95
3634,428449.4
3635,707861.07
3636,310906.74
3637,553641.55
3638,198318.94
3639,203533.54
3640,836717.15
3641,238431.39
3642,154801.32
3643,304855.17
3644,181305.85
3645,363568.27
3646,22187.45
3647,271207.16
3648,54153.1
3649,365300.82
3650,270015.89
3651,113219.21
3652,161550.76
3653,353953.32
3654,204828.05
3655,1177281.77
3656,398910.36
3657,120329.54
3658,54553.47
3659,190699.82
3660,341442.43
3661,130019.44
3662,464661.14
3663,53602.65
3664,42631.06
3665,258261.05
3666,229066.43
3667,196887.3
3668,694416.11
3669,68417.29
3670,194347.39
3671,458294.32
3672,745087.84
3673,134265.99
3674,228354.72
3675,249543.18
3676,360210.24
3677,185331.59
3678,1123693.7
3679,82469.65
3680,87995.11
3681,247891.36
3682,1407408.88
3683,440708.34
3684,141655.81
3685,42549.83
3686,103096.61
3687,38811.58
3688,249378.79
3689,176819.68
3690,280930.12
3691,342179.79
3692,227632.63
3693,302300.8
3694,355203.81
3695,385152.59
3696,660785.19
3697,186504.46
3698,472197.29
3699,269012.45
3700,53459.81
3701,216087.29
3702,420359.63
3703,362556.55
3704,300487.97
3705,41369.44
3706,211742.34
3707,645294.08
3708,319896.45
3709,531583.06
3710,360918.59
3711,206753.71
3712,58227.76
3713,387962.43
3714,138115.95
3715,304076.71
3716,368024.79
3717,471761.13
3718,1300794.11
3719,159809.55
3720,87115.95
3721,424095.15
3722,80711.66
3723,243480
3724,234640.63
3725,91446.26
3726,297982.41
3727,320183.97
3728,269492.37
3729,40975.88
3730,65608.67
3731,219692.89
3732,225694.09
3733,543980.08
3734,232319.6
3735,673331.09
3736,480226.95
3737,27983.31
3738,365371.89
3739,270696.56
3740,51081.95
3741,370374.67
3742,54701.58
3743,538986.02
3744,228056.78
3745,353622.67
3746,135094.04
3747,134113.7
3748,74819.49
3749,301283.96
3750,378711.91
3751,234476.66
3752,241811.11
3753,343545.91
3754,338128.13
3755,277886.86
3756,263809.28
3757,159272.16
3758,221220.51
3759,169273.23
3760,360623.04
3761,135028.22
3762,501445.81
3763,865846.58
3764,140752.36
3765,160922.16
3766,549687.33
3767,443200.55
3768,87017.64
3769,145690.43
3770,162461.85
3771,372642.17
3772,218757.51
3773,652461.78
3774,891149.78
3775,205395.12
3776,101991.06
3777,204760.08
3778,807784.65
3779,335631.53
3780,78292.76
3781,652980.31
3782,130340.61
3783,230690.25
3784,263430.41
3785,64378.35
3786,114052.91
3787,317844.1
3788,488945.4
3789,407323.57
3790,1286619.41
3791,185355.1
3792,54928.88
3793,573149.34
3794,541727.54
3795,267988.97
3796,305450.3
3797,317273.84
3798,773025.5
3799,99285.75
3800,291368.5
3801,273785.08
3802,154041.42
3803,238588.8
3804,556239.01
3805,448208.09
3806,80212.2
3807,347347.98
3808,294344.58
3809,173020.41
3810,61275.55
3811,214779.99
3812,214320.44
3813,319067.72
3814,539668.04
3815,187427.36
3816,208045.88
3817,356075.8
3818,947209.23
3819,199836.64
3820,273840.44
3821,125099.66
3822,276360.35
3823,46233.67
3824,63852.38
3825,286558.96
3826,302671.2
3827,177167.4
3828,469299.39
3829,40943.38
3830,197493.59
3831,949308.18
3832,133205.75
3833,20050.18
3834,251160.97
3835,108777.54
3836,505827.12
3837,265766.05
3838,345946.62
3839,389497.96
3840,230245.17
3841,407945.18
3842,52152.83
3843,243701.15
3844,221723.41
3845,562174.06
3846,55877.06
3847,216421.19
3848,344498.67
3849,539738.04
3850,528859.08
3851,220791.18
3852,314584.81
3853,277082.91
3854,186705.56
3855,227965.88
3856,196683.31
3857,232274.41
3858,203481.33
3859,243938.79
3860,1390476.23
3861,166977.56
3862,208800.4
3863,322989.54
3864,137538.26
3865,30231.1
3866,225981.18
3867,300378.23
3868,791532.39
3869,122922.2
3870,423105.41
3871,185786.39
3872,198605.68
3873,288864.59
3874,66292.14
3875,385570.45
3876,546960.3
3877,217718.12
3878,176116.89
3879,271715.87
3880,135949.11
3881,496884.89
3882,111511.86
3883,175213.25
3884,128341.04
3885,27296.92
3886,165737.87
3887,119716.71
3888,494542.89
3889,472193.69
3890,96017.36
3891,129259.22
3892,299589.49
3893,212081.86
3894,133373.67
3895,278891.22
3896,361749.75
3897,146220.06
3898,87032.74
3899,675441.89
3900,167773.44
3901,225071.4
3902,694284.34
3903,205853.2
3904,340640.06
3905,249989.08
3906,188010.62
3907,913167.15
3908,71414.77
3909,120363.17
3910,64803.93
3911,250800.5
3912,142026.18
3913,185164.29
3914,90076.09
3915,55964.89
3916,156434.54
3917,389012.77
3918,143799.59
3919,952069.83
3920,885724.66
3921,166717.57
3922,890152.59
3923,342891.93
3924,729476.89
3925,239667.7
3926,241234.82
3927,216256.75
3928,110875.19
3929,1525808.82
3930,161648.47
3931,101922.22
3932,131044.19
3933,82108.89
3934,479701.02
3935,172695.99
3936,582101.85
3937,34902.9
3938,90875.77
3939,166477.34
3940,611853.01
3941,39696.86
3942,618105.53
3943,151493.21
3944,170379.73
3945,182988.21
3946,194553.41
3947,1512027.38
3948,233633.59
3949,215981.6
3950,263623.67
3951,946142.1
3952,301799.87
3953,887320.88
3954,166927.25
3955,725092.7
3956,185813.32
3957,202013.39
3958,85780.31
3959,397539.37
3960,233535.13
3961,329682.99
3962,405440.83
3963,32930.01
3964,545785.83
3965,293812.84
3966,141815.17
3967,193027.42
3968,69562.74
3969,291620.36
3970,91895
3971,557704.51
3972,122119.13
3973,166743.64
3974,270066.88
3975,338334.25
3976,169253.38
3977,416334.09
3978,128118.72
3979,205936.85
3980,204298.97
3981,172345.38
3982,357395.81
3983,887882.1
3984,31832.26
3985,291526.09
3986,602144.84
3987,290864.04
3988,198112.33
3989,392948.74
3990,62662.65
3991,199246.15
3992,127102.42
3993,113872.61
3994,543771.05
3995,127220.54
3996,88725.53
3997,44954.39
3998,709452.65
3999,213478.37
4000,84691.48
4001,114389.72
4002,139855.61
4003,190331.9
4004,175650.58
4005,185101.79
4006,139159.12
4007,361475.93
4008,71395.29
4009,302492.86
4010,594927.62
4011,204120.58
4012,311909.65
4013,133797.01
4014,135715.42
4015,367443.33
4016,314121.33
4017,415747.67
4018,93667.09
4019,159106.98
4020,83689.47
4021,63553.54
4022,361919.18
4023,318599.46
4024,293229.48
4025,182812.21
4026,66434.23
4027,268564.37
4028,287712.89
4029,187022.05
4030,24093.05
4031,550783
4032,425034.11
4033,575615.42
4034,372105.93
4035,58310.55
4036,255574.48
4037,83040.01
4038,270080.53
4039,109111.89
4040,96179.21
4041,249398.29
4042,76197.29
4043,185272.21
4044,1656504.13
4045,302152.65
4046,648062.54
4047,102214.82
4048,144999.59
4049,120999.51
4050,254799.85
4051,97650.59
4052,146069.26
4053,446679.17
4054,68008.18
4055,257699.37
4056,224408.7
4057,719676.44
4058,251664.72
4059,278538.5
4060,192298.9
4061,268258.73
4062,60449.38
4063,21771.18
4064,95787.43
4065,146563.64
4066,583060.8
4067,167427.23
4068,308753.61
4069,172210.82
4070,552772.1
4071,170054.42
4072,450687.26
4073,357393.77
4074,218650.72
4075,309154.02
4076,245044.23
4077,526224.84
4078,202514.14
4079,191091.96
4080,1121046.67
4081,315808.23
4082,252789.98
4083,217413.74
4084,306069.35
4085,200666.04
4086,79957.49
4087,783096.76
4088,162116.41
4089,520575.48
4090,280897.97
4091,320396.87
4092,71022.88
4093,257556.87
4094,255522.08
4095,296018.42
4096,51629.9
4097,71787.53
4098,265065.16
4099,200187.99
4100,1305389.7
4101,179071.09
4102,524840.56
4103,1121076.6
4104,234179
4105,103416.54
4106,135231.19
4107,443561.65
4108,764799.51
4109,110201.57
4110,320904.18
4111,244178.06
4112,750355.36
4113,335579.68
4114,39282.98
4115,244682.97
4116,91531.33
4117,992202.99
4118,41167.03
4119,314438.44
4120,1300577.03
4121,184823.61
4122,400558.35
4123,150092.82
4124,122917.63
4125,202670.83
4126,400726.85
4127,107717.87
4128,110566.33
4129,449735.81
4130,119806.71
4131,611474.43
4132,172178.14
4133,43966.41
4134,627962.03
4135,683481.35
4136,440873.97
4137,1461416.49
4138,311166.88
4139,697788.49
4140,28457.48
4141,345706.19
4142,225758.45
4143,138676.49
4144,243944.84
4145,186418.57
4146,282236.83
4147,133671.64
4148,48483.53
4149,272504.24
4150,585614.2
4151,200669.1
4152,250531.09
4153,308986.6
4154,560453.58
4155,38659.72
4156,311521.11
4157,143832.23
4158,55894.01
4159,95951.64
4160,323532.43
4161,255969.63
4162,652084.19
4163,291719.38
4164,599754.97
4165,274072.44
4166,97015.12
4167,576167.38
4168,34314.95
4169,164985.79
4170,16721.95
4171,99521.51
4172,283018.21
4173,49211.17
4174,246642.73
4175,236124.88
4176,165544.99
4177,105924.64
4178,360192.03
4179,155715.03
4180,965034.06
4181,207796.24
4182,333968.35
4183,120660.15
4184,781065.81
4185,395418.16
4186,109257.04
4187,608966.23
4188,372241.87
4189,212660.29
4190,424132.77
4191,91428.82
4192,264203.05
4193,90899
4194,241689.15
4195,79011.41
4196,96809.76
4197,67601.51
4198,99704.48
4199,728109.07
4200,329389.15
4201,141923
4202,176863.7
4203,376422.55
4204,83847.01
4205,379241.39
4206,110695.26
4207,200119.66
4208,115719.9
4209,71904.63
4210,28751.03
4211,228975.57
4212,82643.81
4213,210931.92
4214,62357.96
4215,561372.05
4216,336471.19
4217,267855.34
4218,194637.3
4219,134725.82
4220,23659.86
4221,315426.87
4222,263436.18
4223,474333.49
4224,311990.56
4225,274072.7
4226,277553.14
4227,194138.43
4228,547877.56
4229,155327.63
4230,573561.63
4231,322025.01
4232,84651.11
4233,303974.94
4234,93619.66
4235,135115.04
4236,307809.28
4237,187140.88
4238,178434.38
4239,275335.17
4240,42747.9
4241,277763.39
4242,518564.24
4243,57520.14
4244,68281.39
4245,223205.97
4246,230265.81
4247,130488.25
4248,116062.41
4249,136564.79
4250,82919.02
4251,184244.97
4252,375883.03
4253,146826.23
4254,261169.57
4255,288384.82
4256,217411.46
4257,201329.47
4258,62335.96
4259,309813.08
4260,372940.1
4261,219780.06
4262,487241.27
4263,62543.78
4264,631919.82
4265,28997.7
4266,117585.73
4267,213845.55
4268,278081.71
4269,280136.87
4270,257917.7
4271,580737.82
4272,224864.58
4273,381716.4
4274,334158.86
4275,177291.8
4276,187123.03
4277,544515.2
4278,349249.28
4279,273724.25
4280,41987.5
4281,437810.75
4282,167962.5
4283,313082.65
4284,164594.79
4285,29768.17
4286,179498.02
4287,84836.91
4288,601831.95
4289,213153.89
4290,259354.21
4291,308361.06
4292,288070.91
4293,1440119.73
4294,383749.83
4295,58984.01
4296,178734.12
4297,413716.28
4298,260227.55
4299,129711.3
4300,438606.86
4301,263749.4
4302,200019.49
4303,54768.92
4304,366770.09
4305,206815.04
4306,241708.97
4307,641831.93
4308,243641.43
4309,58058.47
4310,363019.13
4311,466069.78
4312,210850.87
4313,183009.68
4314,199574.57
4315,281576.01
4316,1274022.36
4317,41665.56
4318,243670.01
4319,36961.97
4320,47134.04
4321,142796.79
4322,158183.33
4323,768032.33
4324,223332.24
4325,736530.22
4326,596153.83
4327,77471.67
4328,62187.63
4329,129792.85
4330,171598.17
4331,300511.75
4332,49537.96
4333,47965.69
4334,295345.32
4335,200600.22
4336,893934.88
4337,265540.58
4338,132322.37
4339,537386.72
4340,66101.93
4341,120188.13
4342,634534.06
4343,27098.49
4344,355431.18
4345,204548.12
4346,205546.79
4347,260259.32
4348,90121.46
4349,419590.23
4350,371406.08
4351,236972.87
4352,813240.99
4353,648228.19
4354,168255.89
4355,185580.09
4356,224043.25
4357,230203.24
4358,192365.85
4359,53080.42
4360,234705.09
4361,240211.85
4362,341357.78
4363,56115.23
4364,308953.6
4365,362256.9
4366,305127.71
4367,166010.59
4368,89350.91
4369,541954.39
4370,407338.72
4371,222977.04
4372,139877.08
4373,404284.05
4374,323293.09
4375,365675.17
4376,209679.2
4377,887564.62
4378,183665.87
4379,1236103.19
4380,222601.61
4381,41626.96
4382,304385.13
4383,37970.41
4384,193005.52
4385,369852.98
4386,48739.9
4387,339281.29
4388,185074.78
4389,56811.2
4390,120675.11
4391,77520.07
4392,302056.42
4393,271754.74
4394,18890.99
4395,373087.37
4396,192396.86
4397,166133.81
4398,175621.44
4399,1000773.92
4400,33226.6
4401,167310.55
4402,282598.28
4403,168441.81
4404,423877.21
4405,180673.08
4406,463907.98
4407,1006424.67
4408,881861.88
4409,221431.8
4410,70189.48
4411,120808.22
4412,271192.16
4413,48155.44
4414,101820.89
4415,216878.01
4416,34889.82
4417,237527.21
4418,66466.93
4419,173258.84
4420,73232.04
4421,78188.97
4422,63680.65
4423,44171.38
4424,229762.82
4425,628778.22
4426,147589.38
4427,201162.49
4428,435969.57
4429,271879.17
4430,576458.12
4431,290044.4
4432,292445.01
4433,732494.73
4434,273604.98
4435,169628.43
4436,362529.24
4437,131250.94
4438,55828.96
4439,196339.04
4440,691575.6
4441,274706.49
4442,136124.13
4443,350740.28
4444,241598.58
4445,228339.25
4446,171813.01
4447,221286.14
4448,260999.76
4449,228545.57
4450,194212.5
4451,126963.95
4452,89860.65
4453,451814.77
4454,147263.76
4455,1285124.55
4456,399746.66
4457,584202.38
4458,174343.67
4459,695485.14
4460,322814.32
4461,1010328.05
4462,439885.76
4463,308030.4
4464,417078.42
4465,215889.14
4466,242368.67
4467,74170.01
4468,474606.79
4469,73091.1
4470,232453.68
4471,926573.15
4472,303299.37
4473,289519.05
4474,964502.25
4475,209978.37
4476,167429.95
4477,21481.39
4478,81646.56
4479,288187.14
4480,88056.89
4481,201584.22
4482,292060.94
4483,184886.55
4484,779752.2
4485,464801.19
4486,185522.04
4487,409518.01
4488,211275.98
4489,138603.37
4490,338066.22
4491,319377.94
4492,252020.42
4493,192908.36
4494,249473.93
4495,484237.19
4496,354684.55
4497,315417.24
4498,184326.35
4499,443386.14
4500,272010.4
4501,251977.64
4502,986687.61
4503,876855.32
4504,203059.51
4505,194371.67
4506,682072.92
4507,176401.81
4508,254625.44
4509,165647.96
4510,67711.07
4511,218790.89
4512,577422.65
4513,780824.5
4514,1449359.3
4515,195291.97
4516,19111.5
4517,111298.52
4518,122877.67
4519,230109.73
4520,260098.03
4521,90374.76
4522,42464.66
4523,341435.27
4524,345423.43
4525,47573.76
4526,40575.01
4527,244079.58
4528,54640.01
4529,765889.24
4530,505575.37
4531,84080.34
4532,283862.39
4533,289484.81
4534,578091.55
4535,300953.72
4536,402882.3
4537,383794.48
4538,180269.14
4539,626444.53
4540,331987.78
4541,298878.06
4542,276281.56
4543,289552.74
4544,161738.06
4545,362890.36
4546,571327.7
4547,215059.36
4548,341042.47
4549,236158.21
4550,164232.28
4551,126835.42
4552,385897.48
4553,377352.03
4554,429573.3
4555,416155.06
4556,329594.97
4557,898318.18
4558,702304.9
4559,100124.4
4560,861116.52
4561,212388.29
4562,356821.96
4563,157271.48
4564,203750.47
4565,189471.47
4566,323118.63
4567,271945.82
4568,115130.88
4569,728484.83
4570,155760.48
4571,119339.86
4572,55692.13
4573,26872.77
4574,910646.87
4575,465590.88
4576,478004.95
4577,309642.95
4578,225319.24
4579,481600.56
4580,193041.04
4581,837690.43
4582,502853.73
4583,196491.89
4584,121111.84
4585,173237.36
4586,246514.1
4587,64569.82
4588,247630.26
4589,142792.97
4590,317618.66
4591,182671.4
4592,185117.5
4593,171263.02
4594,209039.49
4595,357473.87
4596,87137.55
4597,483046.28
4598,461513.62
4599,224955.95
4600,255294.58
4601,31979.04
4602,62501.2
4603,41370.98
4604,70111.74
4605,179141.97
4606,82608.35
4607,336465.42
4608,289235.07
4609,703076.9
4610,422103.49
4611,356980.91
4612,97886.77
4613,336152.71
4614,731050.83
4615,275800.33
4616,194405.04
4617,93476.65
4618,442357.28
4619,156841.46
4620,21702.09
4621,218694.93
4622,520242.46
4623,43754.67
4624,283054.92
4625,257698.63
4626,982764.02
4627,347383.1
4628,73457.34
4629,338756.88
4630,155518.39
4631,139778.94
4632,158250.62
4633,291944.54
4634,264239.09
4635,147310.82
4636,189822.71
4637,39673.28
4638,398096.69
4639,1535954.06
4640,65210.56
4641,304651.14
4642,1195204.45
4643,625127.4
4644,337997.24
4645,231336.42
4646,420803.25
4647,231830.25
4648,737901.9
4649,69998.9
4650,264447.32
4651,121052.72
4652,534762.02
4653,636441.29
4654,474645.26
4655,466726.29
4656,975398.84
4657,148667.38
4658,307197.25
4659,894525.02
4660,322702.59
4661,103116.07
4662,297950.01
4663,288132.46
4664,438736.97
4665,202063.87
4666,248936.58
4667,410214.17
4668,421090.28
4669,347314.53
4670,262459.7
4671,65102.81
4672,70228.71
4673,163846.96
4674,201492.93
4675,153467.07
4676,347365.54
4677,744789.46
4678,296618.08
4679,308649.09
4680,60512.53
4681,184530.72
4682,139373.61
4683,242172.05
4684,177148.47
4685,228532.71
4686,563085.69
4687,293138.89
4688,498532.88
4689,792475.77
4690,170461.81
4691,428224.73
4692,235488.46
4693,337802.92
4694,284878.56
4695,203191.62
4696,85068.37
4697,344087.58
4698,130360.75
4699,224448.51
4700,145244.42
4701,461108.87
4702,265320.35
4703,284295.04
4704,678865.18
4705,190707.28
4706,170225.77
4707,277844.2
4708,405556.84
4709,334402.1
4710,366378.19
4711,626849.72
4712,393783.05
4713,390276.19
4714,298495.79
4715,177108.78
4716,244408.01
4717,249294.13
4718,1065413.8
4719,19493.05
4720,266204.13
4721,513930.94
4722,925568.1
4723,108836.59
4724,453842.3
4725,109263.29
4726,278719.45
4727,334065.5
4728,93335.73
4729,209804.62
4730,219144.85
4731,200199.45
4732,184433.25
4733,141026.46
4734,1025783.41
4735,265706.5
4736,218310.47
4737,38354.44
4738,265364.38
4739,89279.28
4740,294463.35
4741,265753.89
4742,15156.86
4743,136723.64
4744,142346.46
4745,20139.5
4746,65814.91
4747,365251.35
4748,54232.07
4749,83827.26
4750,726436.85
4751,209526.89
4752,289639.73
4753,188134.56
4754,422062.43
4755,40410.73
4756,318004.19
4757,163195.58
4758,221861.74
4759,387286.31
4760,70168.86
4761,369870.97
4762,51855.21
4763,91616.74
4764,106514.71
4765,400013.99
4766,103726.2
4767,194541.73
4768,96189.21
4769,296035.92
4770,412242.9
4771,328920.49
4772,143398.75
4773,329865.4
4774,217773.15
4775,38084.86
4776,273120.08
4777,249244.45
4778,32989.48
4779,699273.38
4780,37477.43
4781,210217.6
4782,164745.39
4783,239843.08
4784,369084.15
4785,330871.4
4786,474758.89
4787,1216520.3
4788,419384.61
4789,159458.95
4790,61585.22
4791,423320.94
4792,200803.68
4793,330079.39
4794,175712.07
4795,177933.42
4796,258642.11
4797,88564.57
4798,399857.99
4799,259196.46
4800,555953.69
4801,157464.48
4802,185978.73
4803,248552.76
4804,199180.03
4805,762253.16
4806,669015.04
4807,88859.32
4808,329401.71
4809,95050.26
4810,464572.96
4811,165221.66
4812,231148.31
4813,48349.91
4814,81083.83
4815,298816.79
4816,322223.77
4817,215733.54
4818,308602
4819,71176.05
4820,150405.48
4821,444538.62
4822,156795.25
4823,34002.61
4824,92217.55
4825,864054.11
4826,507929.9
4827,201357.5
4828,112605.64
4829,234098.84
4830,80983.99
4831,56324.76
4832,123073.87
4833,525832.54
4834,71623.48
4835,54304.16
4836,46767.96
4837,390394.57
4838,343024.06
4839,188638.68
4840,225299.47
4841,42885.59
4842,216958.69
4843,57525.4
4844,350010.84
4845,345815.34
4846,44598.17
4847,245301.19
4848,1019059.44
4849,906646.87
4850,219666.07
4851,169405.33
4852,63904.65
4853,23979.7
4854,195220.27
4855,57014.36
4856,183614.38
4857,261565.4
4858,436356.41
4859,231880
4860,70956.12
4861,157193.36
4862,218368.98
4863,140458.83
4864,187179.79
4865,317413.36
4866,356719.88
4867,358695.4
4868,675175.91
4869,273892.93
4870,197088.88
4871,228296.8
4872,82675.81
4873,235431.2
4874,358636.91
4875,756111.39
4876,210206.78
4877,190861.93
4878,170310.69
4879,198993.02
4880,795704.91
4881,720450.36
4882,152823.86
4883,378874.47
4884,341739.86
4885,244735.71
4886,212096.01
4887,174370.28
4888,518087.23
4889,38988.87
4890,253030.69
4891,92873.75
4892,125065.43
4893,70965.12
4894,612448.48
4895,303627.56
4896,160447.73
4897,241958.98
4898,182754.69
4899,332896.1
4900,200610.55
4901,286002.55
4902,133180.72
4903,104237.19
4904,25991.07
4905,57265.02
4906,278974.74
4907,165491.16
4908,622280.65
4909,77469.6
4910,90650.55
4911,329714.43
4912,39364.77
4913,92612.48
4914,102368.28
4915,813124.67
4916,716890.52
4917,265904.98
4918,211649.27
4919,330817.13
4920,270342.09
4921,1458218.63
4922,83333.39
4923,287598.5
4924,243041.07
4925,45288.18
4926,608800.15
4927,274025.66
4928,15646.85
4929,494284.5
4930,34038.4
4931,65546.07
4932,286858.63
4933,159641.69
4934,219733.75
4935,638873.76
4936,337102.96
4937,144673.89
4938,749812.42
4939,149310.32
4940,461019.61
4941,27058.96
4942,518430.73
4943,85574.73
4944,76229.57
4945,215805.56
4946,102833.74
4947,511444.7
4948,840989.91
4949,785128.5
4950,655009.2
4951,181280.44
4952,1502954.37
4953,149781.82
4954,319374.89
4955,701420.02
4956,194444.16
4957,446647.22
4958,225209.89
4959,22177.43
4960,209486.13
4961,229389.53
4962,160531.76
4963,302436.9
4964,87059.47
4965,295545.65
4966,56785.42
4967,164216.93
4968,188093.65
4969,341285.19
4970,272247.86
4971,187983.55
4972,187758.15
4973,596711.25
4974,1009135.91
4975,1257357.98
4976,1335661.93
4977,84434.46
4978,128047.63
4979,44835.83
4980,103145.19
4981,370348.89
4982,193491.87
4983,55388.53
4984,77119.53
4985,69255.34
4986,158690.71
4987,73033.48
4988,216003.02
4989,201887.24
4990,232894.59
4991,358529.19
4992,104864.85
4993,74207.29
4994,123852.04
4995,923635.27
4996,93755.29
4997,197213.35
4998,300948.55
4999,192074.38
5000,207757.6
5001,314588.11
5002,52493.49
5003,298051.47
5004,36146.54
5005,963175.86
5006,311734.19
5007,37176.49
5008,222984.06
5009,297060.83
5010,207112.09
5011,252743.94
5012,211253.42
5013,331770.34
5014,598798.82
5015,112350.13
5016,185103.73
5017,1055796.79
5018,313476.12
5019,40318.07
5020,76904.85
5021,441377.53
5022,547854.05
5023,340933.21
5024,536720.9
5025,277551.82
5026,159720.12
5027,469142.32
5028,835646.19
5029,215981.6
5030,179496.99
5031,321507.34
5032,208726.94
5033,376919.71
5034,81881.34
5035,233907.14
5036,89850.79
5037,322629.35
5038,278191
5039,176284.09
5040,483721.63
5041,308143.81
5042,320016.98
5043,194405.59
5044,149830.54
5045,194416.16
5046,82352.86
5047,89590.85
5048,251879.38
5049,220746.55
5050,176259.21
5051,190174.41
5052,365187.61
5053,191207.72
5054,233468.33
5055,292506.37
5056,533999.11
5057,473519.03
5058,248229.89
5059,68567.92
5060,351774.38
5061,170275.45
5062,67830.05
5063,301526.27
5064,40072.7
5065,88503.01
5066,642492.72
5067,250674.97
5068,478607.52
5069,237957.31
5070,39060.18
5071,1532612.1
5072,569825.32
5073,163690
5074,102989.2
5075,180240.6
5076,357375.7
5077,195419.4
5078,315694.4
5079,181127.33
5080,88784.18
5081,258845.19
5082,180954.5
5083,256366.13
5084,217802.44
5085,230570.6
5086,1491899.82
5087,283054.65
5088,150014.4
5089,207765.12
5090,263052.08
5091,179240.92
5092,473502.32
5093,513595.8
5094,218366.9
5095,84461.76
5096,338586.99
5097,65612.67
5098,452591.89
5099,300132.83
5100,279291.79
5101,202019.55
5102,310176.71
5103,250008.63
5104,207407
5105,201184.56
5106,73381.44
5107,330561.99
5108,427838.57
5109,169532.69
5110,266254.66
5111,397731.63
5112,353531.63
5113,359498.13
5114,336459.96
5115,161214.32
5116,422296.35
5117,325402.66
5118,267529.84
5119,282002.49
5120,383668.95
5121,197490.96
5122,27772.27
5123,262112.26
5124,256505.53
5125,146033.05
5126,180592.29
5127,174751.5
5128,13946.9
5129,130842.64
5130,325004.44
5131,181410.14
5132,583098.62
5133,876145.65
5134,153677.82
5135,40352.04
5136,313863.21
5137,256072.18
5138,76542.15
5139,17843.6
5140,491546.76
5141,419358.61
5142,252971.58
5143,326444.85
5144,660054.59
5145,520069.33
5146,213968.76
5147,194390.95
5148,537449.76
5149,441344.28
5150,100796
5151,717647.75
5152,391598.23
5153,219291.61
5154,399875.15
5155,120637.25
5156,511713.52
5157,260279.17
5158,239491.09
5159,658568.81
5160,166252.84
5161,86809.42
5162,97785.16
5163,281537.88
5164,280034.84
5165,174597.08
5166,302983.97
5167,186842.53
5168,67155.5
5169,109573.1
5170,291771.41
5171,104952.29
5172,70431.94
5173,127851.78
5174,426270.99
5175,429154.41
5176,25345.01
5177,106371.17
5178,93000.4
5179,373491.43
5180,190823.35
5181,213178.69
5182,102522.35
5183,24751.56
5184,134630.26
5185,933851.04
5186,256826.68
5187,391459.7
5188,163067.54
5189,50814.48
5190,314945.93
5191,59345.4
5192,269278.11
5193,24381.1
5194,553040.49
5195,148106.57
5196,349117.08
5197,66886.99
5198,434909.81
5199,725718.09
5200,181343.2
5201,447988.86
5202,150314.85
5203,90886.87
5204,26517.83
5205,301008.83
5206,350286.67
5207,226124.33
5208,703530.31
5209,201034.38
5210,278844.41
5211,149535.05
5212,501828.52
5213,198364.91
5214,217374.97
5215,258828.9
5216,338783.37
5217,403458.27
5218,356463.81
5219,758264
5220,353978.64
5221,443949.3
5222,231949.23
5223,110015.18
5224,606847.84
5225,448286.74
5226,210699.91
5227,1498852.05
5228,252152.64
5229,109436.82
5230,794522
5231,280495.63
5232,277226.17
5233,334727.23
5234,590593.48
5235,361016.01
5236,290193.53
5237,66000.01
5238,172498.79
5239,82125.89
5240,215509.61
5241,293547.33
5242,289752.45
5243,254225.81
5244,409250.19
5245,149859.26
5246,42139.3
5247,41476.73
5248,591260.73
5249,127495.4
5250,436791.91
5251,266845.67
5252,145505.48
5253,241676.93
5254,317106.56
5255,168955.83
5256,36939.98
5257,344785.27
5258,207889.99
5259,293626
5260,212240.08
5261,266815.65
5262,338413.63
5263,942324.92
5264,366541.75
5265,23296.18
5266,93511.07
5267,50291.34
5268,78179.57
5269,175461.23
5270,64367.48
5271,208464.55
5272,1431263.89
5273,316884.06
5274,58483.48
5275,1521455.49
5276,1117157.58
5277,186833.8
5278,359788.98
5279,321817.47
5280,147389.37
5281,111969.77
5282,159045.7
5283,91958.13
5284,218996.31
5285,283443.63
5286,292597.04
5287,85613.01
5288,505261.11
5289,266148.79
5290,233310.3
5291,74753.73
5292,1448894.95
5293,50221.8
5294,149825.11
5295,129440.68
5296,32284.71
5297,443156.59
5298,67782.59
5299,60725.86
5300,266344.81
5301,235080.75
5302,344394.54
5303,243763.68
5304,188442.33
5305,157074.67
5306,336268.78
5307,572183.23
5308,331081.62
5309,94962.64
5310,848650.29
5311,339651.65
5312,32179.98
5313,203590.61
5314,179492.2
5315,362168.47
5316,35350.31
5317,197136.44
5318,217843.15
5319,244707.47
5320,398378.49
5321,82196.64
5322,75976.2
5323,334515.65
5324,369426.09
5325,728011.86
5326,228667.66
5327,640447.63
5328,1286392.43
5329,29067.81
5330,166450.83
5331,992261.66
5332,132592.95
5333,401314.67
5334,280081.58
5335,67773.54
5336,43576.32
5337,68504
5338,311117.92
5339,368237.19
5340,258639.4
5341,119720.48
5342,75973.23
5343,66092.29
5344,203517.24
5345,1425919.16
5346,189154.8
5347,295206.5
5348,328438.4
5349,68950.87
5350,182456.03
5351,146940.68
5352,63858.59
5353,105667.66
5354,165137.86
5355,328097.16
5356,28284.92
5357,216245.62
5358,86964.29
5359,271344.02
5360,35555.54
5361,264921.37
5362,256200.91
5363,162718.01
